七年	1.4406454496153462	1.6783898247235196	1.4406454496153462	0.23774437510817337
有期徒刑	1.697508903797858	4.216620597801371	1.697508903797858	2.519111694003513
徒刑	0.0	4.255040208669614	0.0	4.255040208669614
第六	2.692405579910966	0.1497662112724676	0.1497662112724676	-2.5426393686384983
第六十	2.591302323062203	1.805454007713762	1.805454007713762	-0.785848315348441
第六十七条	2.497687370911861	0.8567830316300095	0.8567830316300095	-1.6409043392818519
六十	0.8480558430332502	2.0068645453457337	0.8480558430332502	1.1588087023124833
六十七	0.1623261801753929	0.0	0.0	-0.1623261801753929
十七	1.4285772371990608	0.19319641317100758	0.19319641317100758	-1.2353808240280533
十七条	1.2856875216136023	1.5228159826697463	1.2856875216136023	0.23712846105614394
七条	0.0	1.5228159826697463	0.0	1.5228159826697463
第一	1.6165874729943228	1.6468791383578405	1.6165874729943228	0.030291665363517684
第一款	0.05475065807353418	2.452788650540936	0.05475065807353418	2.398037992467402
一款	0.0	2.452788650540936	0.0	2.452788650540936
犯罪	5.285797417412461	4.318134053909995	4.318134053909995	-0.9676633635024654
自动	0.7665095065529053	0.0	0.0	-0.7665095065529053
投案	2.7702753018938537	2.375347814227406	2.375347814227406	-0.3949274876664477
如实	2.7654915411109835	0.044481222616738245	0.044481222616738245	-2.7210103184942454
供述	2.883150873803498	3.5346994209238383	2.883150873803498	0.6515485471203402
罪行	1.2560891575927504	3.3245680973064937	1.2560891575927504	2.068478939713743
自首	2.7314947422550877	2.9200101769282485	2.7314947422550877	0.1885154346731608
犯罪分子	2.577412286708177	3.279837371560846	2.577412286708177	0.7024250848526692
分子	0.1638605128691584	3.3255679176714725	0.1638605128691584	3.161707404802314
减轻	2.7847141916153952	0.24229218908241482	0.24229218908241482	-2.5424220025329802
处罚	3.948290137508317	4.103340025735333	3.948290137508317	0.15504988822701637
免除	1.2318970072051805	1.412147498311699	1.2318970072051805	0.18025049110651858
第七	2.1982858805179766	0.0	0.0	-2.1982858805179766
第七十	2.1982858805179766	1.3067765894062977	1.3067765894062977	-0.8915092911116789
七十	1.0739576967316153	2.321707471478152	1.0739576967316153	1.2477497747465367
七十二	0.5490977784000841	0.0	0.0	-0.5490977784000841
七十二条	0.5490977784000841	1.3974788018328088	0.5490977784000841	0.8483810234327247
十二	2.694747369433448	1.003960624819563	1.003960624819563	-1.690786744613885
十二条	2.0761064396491187	1.6299675869732857	1.6299675869732857	-0.446138852675833
二条	0.2855463326564672	1.6881774744187417	0.2855463326564672	1.4026311417622743
被判	2.9961647910060334	0.5159469300074474	0.5159469300074474	-2.480217860998586
判处	2.8866039385384683	2.2764750797395488	2.2764750797395488	-0.6101288587989195
拘役	1.649444978714149	3.3108297226968495	1.649444978714149	1.6613847439827005
三年	1.6889876897814349	2.593762147455284	1.6889876897814349	0.904774457673849
符合	3.277095495955816	3.4355917460279315	3.277095495955816	0.15849625007211543
条件	2.129567987418323	1.731360029190912	1.731360029190912	-0.39820795822741095
宣告	3.693440010884348	1.1778811623559775	1.1778811623559775	-2.5155588485283706
缓刑	3.310520384619788	3.4969557803831366	3.310520384619788	0.18643539576334867
十八	2.809316348153328	1.78613163258651	1.78613163258651	-1.023184715566818
十八周岁	0.9402859586706311	0.9402859586706311	0.9402859586706311	0.0
八周	0.0	0.0	0.0	0.0
周岁	0.9656361333706098	1.5379841082136025	0.9656361333706098	0.5723479748429927
怀孕	0.0	0.0	0.0	0.0
妇女	0.8658566174572235	0.8658566174572235	0.8658566174572235	0.0
七十五	1.3382689280764646	0.9709505944546686	0.9709505944546686	-0.367318333621796
十五	2.6540092204645305	1.6495184361855126	1.6495184361855126	-1.0044907842790178
五周岁	0.0	0.0	0.0	0.0
罪情	0.0	0.5586293734521992	0.0	0.5586293734521992
情节	3.7887692452768533	4.357463063636184	3.7887692452768533	0.5686938183593311
有悔	2.1535654389463628	0.0	0.0	-2.1535654389463628
悔罪	1.8616434923643657	1.070295861038907	1.070295861038907	-0.7913476313254586
表现	0.8325543072260393	3.788810289703434	0.8325543072260393	2.9562559824773946
再犯	0.9575534837147482	1.2699207259892868	0.9575534837147482	0.3123672422745386
危险	2.480339003456338	0.6225830331213812	0.6225830331213812	-1.8577559703349569
居住	2.6214645644232903	2.7464645644232903	2.6214645644232903	0.125
社区	2.2143778172673265	1.7858063886958977	1.7858063886958977	-0.4285714285714288
不良	0.3372900666170139	0.0	0.0	-0.3372900666170139
不良影响	0.3372900666170139	1.7987949406953985	0.3372900666170139	1.4615048740783845
影响	0.6143694458867568	2.2132982820604443	0.6143694458867568	1.5989288361736875
第七十三	1.7686211879749247	0.0	0.0	-1.7686211879749247
七十三	0.0	0.0	0.0	0.0
十三	2.487688294223028	0.454812245082972	0.454812245082972	-2.032876049140056
十三条	2.2726357918239994	2.8760819680753102	2.2726357918239994	0.6034461762513108
三条	0.23124994652870037	2.877341256733933	0.23124994652870037	2.646091310205233
第二款	1.3199215252395122	2.003275102656692	1.3199215252395122	0.6833535774171797
二款	0.0	2.003275102656692	0.0	2.003275102656692
考验	0.0	0.0	0.0	0.0
期限	1.3895369717308865	2.298392851724869	1.3895369717308865	0.9088558799939825
原判	1.311278124459133	0.6685644431995964	0.6685644431995964	-0.6427136812595365
判刑	3.243979363986322	3.7527243339694953	3.243979363986322	0.5087449699831734
刑期	2.6297834715073996	2.2115896089155314	2.2115896089155314	-0.4181938625918682
五年	2.228434858688444	4.0326172173126125	2.228434858688444	1.8041823586241685
少于	0.0	0.9798687566511528	0.0	0.9798687566511528
