区	4.484626945564828	3.5280987183867425	3.5280987183867425	-0.9565282271780853
人民法院	3.267653739860224	3.619030878498461	3.267653739860224	0.35137713863823716
民事裁定	0.7540566386282828	0.20752943926735232	0.20752943926735232	-0.5465271993609304
书	1.4686208841356065	5.835929006301909	1.4686208841356065	4.367308122166303
法松	0.0	0.0	0.0	0.0
民初	4.18566497407326	0.0	0.0	-4.18566497407326
字	2.3325116244942556	2.160431251521642	2.160431251521642	-0.17208037297261347
原告	6.985647568967144	7.1693811209904	6.985647568967144	0.18373355202325659
女	2.8285355396025933	3.248342781353502	2.8285355396025933	0.41980724175090867
出生	1.9025858268734255	4.05089079283587	1.9025858268734255	2.1483049659624442
住址	3.278177040317566	3.7315197646471843	3.278177040317566	0.4533427243296182
被告	6.827347359290468	7.6421806303357265	6.827347359290468	0.8148332710452584
男	2.622487629129515	2.371732580741105	2.371732580741105	-0.25075504838841
地址	3.628692033220304	4.774243302917271	3.628692033220304	1.1455512696969672
本院	5.876255129809138	4.925276429800686	4.925276429800686	-0.9509787000084522
审理	2.700651228941131	3.799357494709484	2.700651228941131	1.098706265768353
诉	3.25430233259319	1.1068155623084908	1.1068155623084908	-2.147486770284699
离婚	4.223569425818512	4.939103000208113	4.223569425818512	0.7155335743896005
纠纷	3.7396466187410424	2.4758621378536865	2.4758621378536865	-1.263784480887356
提出	2.980204834232943	3.3713157748256886	2.980204834232943	0.39111094059274576
撤诉	2.797572619604349	2.364389578375099	2.364389578375099	-0.4331830412292499
申请	4.49600520886913	4.711853822779801	4.49600520886913	0.215848613910671
本院认为	5.144640670353559	3.6465944620700164	3.6465944620700164	-1.4980462082835428
的	7.123404579730042	7.618097040624721	7.123404579730042	0.49469246089467944
符合	4.719762512759922	3.570545723313147	3.570545723313147	-1.149216789446775
有关	4.729978689283419	3.9954356987216832	3.9954356987216832	-0.7345429905617356
法律	4.798525344887086	3.5058792182753553	3.5058792182753553	-1.2926461266117304
规定	3.4869852294956836	5.097565171806489	3.4869852294956836	1.6105799423108058
民事	3.5795471918891204	1.2818171680235502	1.2818171680235502	-2.2977300238655705
诉讼法	0.007633687752516796	2.63874233602354	0.007633687752516796	2.631108648271023
及	6.467899368341009	7.084448866463953	6.467899368341009	0.6165494981229438
诉讼	3.087843495927085	4.856691911868754	3.087843495927085	1.7688484159416693
收费	3.483528359779128	3.55133215901352	3.483528359779128	0.06780379923439206
办法	2.1676598892675694	3.5207168136343214	2.1676598892675694	1.353056924366752
之	3.698880801196986	2.7956802186918774	2.7956802186918774	-0.9032005825051086
裁定	2.7283622085043224	2.8503531898106163	2.7283622085043224	0.12199098130629382
如下	2.6386629456184436	3.7179176938671525	2.6386629456184436	1.079254748248709
准许	2.4471593426454445	1.6625086146506205	1.6625086146506205	-0.784650727994824
撤回	3.50347766986462	1.8767553809662345	1.8767553809662345	-1.6267222888983854
起诉	3.671556788085675	4.97419076113643	3.671556788085675	1.3026339730507552
案件	3.6261474088895946	1.8797123773684674	1.8797123773684674	-1.7464350315211272
受理费	0.35194807852766957	4.019812506629951	0.35194807852766957	3.667864428102282
按规定	3.05482329449215	4.1049124748287165	3.05482329449215	1.0500891803365664
减半	1.4877385218858161	0.4320941770164274	0.4320941770164274	-1.0556443448693886
收取	2.410767001645677	3.7701040129156866	2.410767001645677	1.3593370112700098
负担	3.4319706228699003	4.400986747982395	3.4319706228699003	0.9690161251124945
审判员	2.263074023657788	3.891959262713888	2.263074023657788	1.6288852390560997
五年	1.2031376226498038	3.275824939701432	1.2031376226498038	2.072687317051628
十月	1.3905567785903394	0.9252147985432643	0.9252147985432643	-0.46534198004707517
书记员	2.5247481853767693	4.409418569237584	2.5247481853767693	1.8846703838608145
判决书	1.931439097185703	4.298931596345619	1.931439097185703	2.3674924991599156
现住	3.8551700228523837	3.6133373140453067	3.6133373140453067	-0.24183270880707708
区人	0.0	1.0	0.0	1.0
现	6.239932916456049	4.909431341582505	4.909431341582505	-1.3305015748735443
不详	1.9241442891331078	0.9219280948873623	0.9219280948873623	-1.0022161942457455
受理	2.16960139068292	2.033419909254992	2.033419909254992	-0.13618148142792785
依法	4.107071611746241	4.94248619639303	4.107071611746241	0.8354145846467897
组成	1.189269108660207	0.7710431127724888	0.7710431127724888	-0.41822599588771814
合议庭	0.6577457622458299	1.625619791627672	0.6577457622458299	0.9678740293818421
公开	2.633937682508487	0.1624394561276763	0.1624394561276763	-2.4714982263808105
开庭	0.95236300529679	0.9090245621898145	0.9090245621898145	-0.04333844310697543
进行	4.73398196560799	3.7868385117457466	3.7868385117457466	-0.9471434538622434
了	5.182970742803663	6.507690816102249	5.182970742803663	1.324720073298586
到庭	2.838323056695136	1.9247469419324625	1.9247469419324625	-0.9135761147626735
参加	0.48981338415936354	0.9960691288830792	0.48981338415936354	0.5062557447237157
经	5.079557795461555	4.02666935035762	4.02666935035762	-1.0528884451039344
公告	2.688734504539163	2.605676319833016	2.605676319833016	-0.08305818470614712
期限	3.631354607002243	5.391402890523771	3.631354607002243	1.7600482835215283
届满	1.9143708828589845	4.848497915440502	1.9143708828589845	2.9341270325815176
未	5.378165920415378	5.209703486808867	5.209703486808867	-0.1684624336065106
现已	3.547652418085354	0.6186872115411963	0.6186872115411963	-2.9289652065441576
终结	0.7063955211851252	3.442758436046339	0.7063955211851252	2.736362914861214
诉称	2.9840567651821	3.1994773669353687	2.9840567651821	0.2154206017532685
双方	6.670272445852769	6.168706594979535	6.168706594979535	-0.5015658508732335
认识	3.0640989385302775	4.268863533562867	3.0640989385302775	1.2047645950325898
同年	4.904974263075414	5.072753863540165	4.904974263075414	0.16777960046475116
办理	5.684644650816776	4.993660452381033	4.993660452381033	-0.6909841984357428
结婚	3.3111733374669097	4.4076573503047225	3.3111733374669097	1.0964840128378128
登记手续	1.9953363581111792	4.76470859334435	1.9953363581111792	2.7693722352331713
婚后	4.342685269657029	4.334878400798428	4.334878400798428	-0.007806868858600602
夫妻感情	5.004716873455934	4.369219322086047	4.369219322086047	-0.6354975513698875
一直	5.08499598935277	5.078001420683104	5.078001420683104	-0.006994568669665746
不好	3.0286393118385755	3.521640636343319	3.0286393118385755	0.49300132450474354
经常	4.841636364162766	4.347604545004594	4.347604545004594	-0.49403181915817207
家庭	5.100937225599853	4.237880880153581	4.237880880153581	-0.8630563454462719
